"","language_id","lemma","word_form"
"8101","ca","acabar","acaba"
"8102","ca","continuar","continua"
"8103","ca","estar","està"
"8104","ca","fer","fa"
"8105","ca","haver","ha"
"8106","ca","poder","pot"
"8107","ca","seguir","segueix"
"8108","ca","semblar","sembla"
"8109","ca","ser","és"
"8110","ca","tornar","torna"
"8111","ca","haver","haguessin"
"8112","ca","ser","fossin"
"8113","ca","estar","estiguin"
"8114","ca","haver","hagin"
"8115","ca","poder","puguin"
"8116","ca","poder","pugui"
"8117","ca","haver","hagués"
"8118","ca","poder","pogués"
"8119","ca","ser","fos"
"8120","ca","haver","hagi"
"8121","ca","poder","poder"
"8122","ca","dir","dient"
"8123","ca","ser","sent"
"8124","ca","aconseguir","aconseguir"
"8125","ca","anar","anar"
"8126","ca","arribar","arribar"
"8127","ca","començar","començar"
"8128","ca","considerar","considerar"
"8129","ca","continuar","continuar"
"8130","ca","deixar","deixar"
"8131","ca","demostrar","demostrar"
"8132","ca","dir","dir"
"8133","ca","entendre","entendre"
"8134","ca","estar","estar"
"8135","ca","evitar","evitar"
"8136","ca","fer","fer"
"8137","ca","haver","haver"
"8138","ca","intentar","intentar"
"8139","ca","mirar","mirar"
"8140","ca","saber","saber"
"8141","ca","seguir","seguir"
"8142","ca","ser","ser"
"8143","ca","tenir","tenir"
"8144","ca","tornar","tornar"
"8145","ca","veure","veure"
"8146","ca","voler","voler"
"8147","cop","ⲁ","ⲁ"
"8148","cop","ⲛⲧⲉ","ⲛ"
"8149","cop","ⲧⲣⲉ","ⲧⲣⲉ"
"8150","cop","ⲙⲡⲉ","ⲙⲡ"
"8151","cop","ⲙⲡⲉ","ⲙⲡⲉ"
"8152","cop","ⲛⲉⲣⲉ","ⲛⲉ"
"8153","cop","ϣⲁⲣⲉ","ϣⲁ"
"8154","cs","být","nebyli"
"8155","cs","být","byli"
"8156","cs","být","nebyl"
"8157","cs","být","byl"
"8158","cs","bývat","býval"
"8159","cs","být","nebyly"
"8160","cs","být","byly"
"8161","cs","bývat","bývala"
"8162","cs","bývat","bývalo"
"8163","cs","bývat","bývají"
"8164","cs","bývat","nebývá"
"8165","cs","bývat","bývá"
"8166","cs","být","nebyla"
"8167","cs","být","byla"
"8168","cs","být","nebylo"
"8169","cs","být","bylo"
"8170","cs","být","bychom"
"8171","cs","být","byste"
"8172","cs","být","bych"
"8173","cs","být","bys"
"8174","cs","být","by"
"8175","cs","být","buďte"
"8176","cs","být","buď"
"8177","cs","být","budiž"
"8178","cs","být","nebudeme"
"8179","cs","být","nejsme"
"8180","cs","být","budeme"
"8181","cs","být","jsme"
"8182","cs","být","nejste"
"8183","cs","být","budete"
"8184","cs","být","jste"
"8185","cs","být","nebudou"
"8186","cs","být","nejsou"
"8187","cs","být","budou"
"8188","cs","být","jsou"
"8189","cs","být","nebudu"
"8190","cs","být","nejsem"
"8191","cs","být","budu"
"8192","cs","být","jsem"
"8193","cs","být","budeš"
"8194","cs","být","jsi"
"8195","cs","být","nebude"
"8196","cs","být","není"
"8197","cs","být","jest"
"8198","cs","být","bude"
"8199","cs","být","je"
"8200","cs","být","býti"
"8201","cs","být","být"
"8202","cu","себе","сѧ"
"8203","da","blive","blevet"
"8204","da","kunne","kunnet"
"8205","da","være","været"
"8206","da","blive","blev"
"8207","da","have","havde"
"8208","da","kunne","kunne"
"8209","da","måtte","måtte"
"8210","da","skulle","skulle"
"8211","da","være","var"
"8212","da","ville","ville"
"8213","da","blive","bliver"
"8214","da","burde","bør"
"8215","da","have","har"
"8216","da","kunne","kan"
"8217","da","måtte","må"
"8218","da","skulle","skal"
"8219","da","være","er"
"8220","da","ville","vil"
"8221","da","blive","blive"
"8222","da","have","have"
"8223","da","være","være"
"8224","de","_","haben"
"8225","de","_","können"
"8226","de","_","werden"
"8227","de","_","waren"
"8228","de","haben","hatten"
"8229","de","können","konnten"
"8230","de","müssen","mussten"
"8231","de","sein","waren"
"8232","de","sollen","sollten"
"8233","de","wollen","wollten"
"8234","de","_","sind"
"8235","de","dürfen","dürfen"
"8236","de","haben","haben"
"8237","de","können","können"
"8238","de","müssen","müssen"
"8239","de","sein","sind"
"8240","de","sollen","sollen"
"8241","de","werden","werden"
"8242","de","wollen","wollen"
"8243","de","_","hatten"
"8244","de","_","wurden"
"8245","de","sein","war"
"8246","de","haben","hat"
"8247","de","können","kann"
"8248","de","müssen","muss"
"8249","de","sein","ist"
"8250","de","werden","wird"
"8251","de","wollen","will"
"8252","de","_","hatte"
"8253","de","_","war"
"8254","de","haben","hatte"
"8255","de","können","konnte"
"8256","de","müssen","musste"
"8257","de","sollen","sollte"
"8258","de","werden","wurde"
"8259","de","wollen","wollte"
"8260","de","_","kann"
"8261","de","_","muss"
"8262","de","dürfen","darf"
"8263","de","haben","habe"
"8264","de","sein","bin"
"8265","de","sollen","soll"
"8266","de","werden","werde"
"8267","de","_","wurde"
"8268","de","_","hat"
"8269","de","_","ist"
"8270","de","_","wird"
"8271","de","haben","hätten"
"8272","de","können","könnten"
"8273","de","sein","seien"
"8274","de","dürfen","dürfte"
"8275","de","haben","hätte"
"8276","de","können","könnte"
"8277","de","mögen","möchte"
"8278","de","sein","wäre"
"8279","de","werden","würde"
"8280","de","_","würde"
"8281","de","können","könne"
"8282","de","wollen","wolle"
"8283","de","werden","wurden"
"8284","de","werden","würden"
"8285","de","müssen","muß"
"8286","de","sein","sei"
"8287","de","_","worden"
"8288","de","sein","gewesen"
"8289","de","werden","worden"
"8290","el","είμαι","είμαστε"
"8291","el","είμαι","ήταν"
"8292","el","είμαι","είναι"
"8293","el","είμαι","είμαι"
"8294","en","be","am"
"8295","en","be","are"
"8296","en","be","be"
"8297","en","be","been"
"8298","en","be","being"
"8299","en","be","is"
"8300","en","be","'m"
"8301","en","be","'re"
"8302","en","be","'s"
"8303","en","be","was"
"8304","en","be","were"
"8305","en","can","ca"
"8306","en","can","can"
"8307","en","could","could"
"8308","en","do","did"
"8309","en","do","do"
"8310","en","do","does"
"8311","en","get","get"
"8312","en","get","got"
"8313","en","have","had"
"8314","en","have","has"
"8315","en","have","have"
"8316","en","have","having"
"8317","en","have","'ve"
"8318","en","may","may"
"8319","en","might","might"
"8320","en","must","must"
"8321","en","shall","shall"
"8322","en","should","should"
"8323","en","will","'d"
"8324","en","will","'ll"
"8325","en","will","will"
"8326","en","will","wo"
"8327","en","would","would"
"8328","en","be","s"
"8329","en","can","could"
"8330","en","may","might"
"8331","en","shall","should"
"8332","en","will","would"
"8333","en","be","m"
"8334","en","be","r"
"8335","en","have","ve"
"8336","en","would","'d"
"8337","es","_","ser"
"8338","es","_","son"
"8339","es","_","era"
"8340","es","_","es"
"8341","es","_","fue"
"8342","es","comenzar","comienza"
"8343","es","dejar","dejado"
"8344","es","empezar","empezado"
"8345","es","estar","estado"
"8346","es","haber","habido"
"8347","es","hacer","hecho"
"8348","es","ir","ido"
"8349","es","llegar","llegado"
"8350","es","poder","podido"
"8351","es","ser","sido"
"8352","es","volver","vuelto"
"8353","es","haber","haber"
"8354","es","haber","han"
"8355","es","poder","poder"
"8356","es","ser","ser"
"8357","es","tener","tuvo"
"8358","es","tratar","tratar"
"8359","es","ir","vamos"
"8360","es","deber","deberían"
"8361","es","haber","habrían"
"8362","es","poder","podrían"
"8363","es","ser","serían"
"8364","es","deber","debería"
"8365","es","poder","podría"
"8366","es","ser","sería"
"8367","es","estar","estaría"
"8368","es","haber","habría"
"8369","es","haber","he"
"8370","es","haber","haya"
"8371","es","ser","sea"
"8372","es","deber","debemos"
"8373","es","poder","podremos"
"8374","es","estar","estamos"
"8375","es","haber","hemos"
"8376","es","poder","podemos"
"8377","es","ser","somos"
"8378","es","deber","deberán"
"8379","es","estar","estarán"
"8380","es","poder","podrán"
"8381","es","ser","serán"
"8382","es","deber","debían"
"8383","es","estar","estaban"
"8384","es","haber","habían"
"8385","es","ir","iban"
"8386","es","poder","podían"
"8387","es","ser","eran"
"8388","es","comenzar","comenzaron"
"8389","es","empezar","empezaron"
"8390","es","estar","estuvieron"
"8391","es","poder","pudieron"
"8392","es","ser","fueron"
"8393","es","comenzar","comienzan"
"8394","es","deber","deben"
"8395","es","estar","están"
"8396","es","ir","van"
"8397","es","parecer","parecen"
"8398","es","poder","pueden"
"8399","es","seguir","siguen"
"8400","es","ser","son"
"8401","es","soler","suelen"
"8402","es","estar","estaba"
"8403","es","haber","había"
"8404","es","ir","iba"
"8405","es","poder","podía"
"8406","es","ser","era"
"8407","es","poder","pude"
"8408","es","estar","estoy"
"8409","es","ir","voy"
"8410","es","poder","puedo"
"8411","es","ser","soy"
"8412","es","poder","puedes"
"8413","es","deber","deberá"
"8414","es","estar","estará"
"8415","es","haber","habrá"
"8416","es","poder","podrá"
"8417","es","seguir","seguirá"
"8418","es","ser","será"
"8419","es","volver","volverá"
"8420","es","deber","debía"
"8421","es","parecer","parecía"
"8422","es","soler","solía"
"8423","es","comenzar","comenzó"
"8424","es","deber","debió"
"8425","es","dejar","dejó"
"8426","es","empezar","empezó"
"8427","es","estar","estuvo"
"8428","es","haber","hubo"
"8429","es","hacer","hizo"
"8430","es","llegar","llegó"
"8431","es","pasar","pasó"
"8432","es","poder","pudo"
"8433","es","ser","fue"
"8434","es","volver","volvió"
"8435","es","acabar","acaba"
"8436","es","deber","debe"
"8437","es","empezar","empieza"
"8438","es","encontrar","encuentra"
"8439","es","estar","está"
"8440","es","haber","ha"
"8441","es","haber","hay"
"8442","es","hacer","hace"
"8443","es","ir","va"
"8444","es","parecer","parece"
"8445","es","poder","puede"
"8446","es","seguir","sigue"
"8447","es","ser","es"
"8448","es","soler","suele"
"8449","es","tener","tiene"
"8450","es","venir","viene"
"8451","es","volver","vuelve"
"8452","es","poder","podamos"
"8453","es","haber","hubieran"
"8454","es","poder","pudieran"
"8455","es","ser","fueran"
"8456","es","haber","hayan"
"8457","es","poder","puedan"
"8458","es","seguir","sigan"
"8459","es","ser","sean"
"8460","es","haber","hubiera"
"8461","es","estar","esté"
"8462","es","poder","pueda"
"8463","es","fuera","fuera"
"8464","es","haber","hubiese"
"8465","es","poder","pudiera"
"8466","es","ser","fuera"
"8467","es","ser","fuese"
"8468","es","volver","vuelva"
"8469","es","decir","diciendo"
"8470","es","haber","habiendo"
"8471","es","intentar","intentando"
"8472","es","ser","siendo"
"8473","es","afirmar","afirmar"
"8474","es","asegurar","asegurar"
"8475","es","conseguir","conseguir"
"8476","es","considerar","considerar"
"8477","es","decir","decir"
"8478","es","dejar","dejar"
"8479","es","empezar","empezar"
"8480","es","estar","estar"
"8481","es","evitar","evitar"
"8482","es","explicar","explicar"
"8483","es","hacer","hacer"
"8484","es","impedir","impedir"
"8485","es","intentar","intentar"
"8486","es","ir","ir"
"8487","es","llegar","llegar"
"8488","es","pensar","pensar"
"8489","es","recordar","recordar"
"8490","es","saber","saber"
"8491","es","seguir","seguir"
"8492","es","tener","tener"
"8493","es","ver","ver"
"8494","es","volver","volver"
"8495","et","olema","olema"
"8496","et","olema","oleks"
"8497","et","pidama","peaks"
"8498","et","võima","võiks"
"8499","et","ei","ei"
"8500","et","olema","olnud"
"8501","et","saama","saanud"
"8502","et","olema","ole"
"8503","et","saama","saa"
"8504","et","olema","oleksid"
"8505","et","olema","poleks"
"8506","et","ära","ära"
"8507","et","olema","oleme"
"8508","et","olema","olete"
"8509","et","olema","olid"
"8510","et","ole","on"
"8511","et","olema","on"
"8512","et","olema","ongi"
"8513","et","pidama","peavad"
"8514","et","võima","võivad"
"8515","et","olema","olin"
"8516","et","olema","olen"
"8517","et","pidama","pean"
"8518","et","olema","oled"
"8519","et","ole","oli"
"8520","et","näima","näis"
"8521","et","olema","oli"
"8522","et","olema","oligi"
"8523","et","pidama","pidi"
"8524","et","võima","võis"
"8525","et","pidama","peab"
"8526","et","saama","saab"
"8527","et","võima","võib"
"8528","et","olema","polnud"
"8529","et","olema","pole"
"8530","et","olema","olevat"
"8531","et","olema","olla"
"8532","eu","ari","ari"
"8533","eu","izan","den"
"8534","eu","izan","denean"
"8535","eu","izan","izaten"
"8536","eu","egon","egon"
"8537","eu","izan","izan"
"8538","eu","izan","dena"
"8539","eu","izan","delako"
"8540","eu","izan","balitz"
"8541","eu","izan","litzateke"
"8542","eu","izan","gara"
"8543","eu","izan","ginen"
"8544","eu","egon","daude"
"8545","eu","egon","zeuden"
"8546","eu","izan","baitira"
"8547","eu","izan","dira"
"8548","eu","izan","direla"
"8549","eu","izan","direlako"
"8550","eu","izan","diren"
"8551","eu","izan","zirela"
"8552","eu","izan","ziren"
"8553","eu","izan","badira"
"8554","eu","izan","zaie"
"8555","eu","izan","zaio"
"8556","eu","izan","zaion"
"8557","eu","ukan","dute"
"8558","eu","ukan","du"
"8559","eu","ukan","zuen"
"8560","eu","izan","naiz"
"8561","eu","izan","nintzen"
"8562","eu","izan","zara"
"8563","eu","egon","dago"
"8564","eu","egon","dagoen"
"8565","eu","egon","zegoen"
"8566","eu","izan","bada"
"8567","eu","izan","baita"
"8568","eu","izan","baitzen"
"8569","eu","izan","da"
"8570","eu","izan","dela"
"8571","eu","izan","delarik"
"8572","eu","izan","zela"
"8573","eu","izan","zen"
"8574","eu","izan","zenean"
"8575","eu","*edin","daiteke"
"8576","eu","egon","egongo"
"8577","eu","izan","izango"
"8578","eu","izan","izatea"
"8579","eu","*edun","dutenak"
"8580","eu","*edun","duena"
"8581","eu","izan","izateko"
"8582","eu","*edun","zuelako"
"8583","eu","*edun","zien"
"8584","eu","*edun","zion"
"8585","eu","*edun","luke"
"8586","eu","*edun","zizkion"
"8587","eu","*edun","ditugu"
"8588","eu","*edun","ditugun"
"8589","eu","*edun","dituzte"
"8590","eu","*edun","dituztela"
"8591","eu","*edun","dituzten"
"8592","eu","*edun","zituzten"
"8593","eu","*edun","ditut"
"8594","eu","*edun","dituzu"
"8595","eu","*edun","ditu"
"8596","eu","*edun","dituela"
"8597","eu","*edun","dituen"
"8598","eu","*edun","zituen"
"8599","eu","*edun","diete"
"8600","eu","*edun","zieten"
"8601","eu","*edun","digu"
"8602","eu","*edun","zigun"
"8603","eu","*edun","die"
"8604","eu","*edun","diogu"
"8605","eu","*edun","diote"
"8606","eu","*edun","zioten"
"8607","eu","*edun","dit"
"8608","eu","*edun","zidan"
"8609","eu","*edun","dio"
"8610","eu","izan","zait"
"8611","eu","izan","zitzaidan"
"8612","eu","izan","zitzaion"
"8613","eu","*edun","dugu"
"8614","eu","*edun","dugun"
"8615","eu","*edun","genuen"
"8616","eu","*edun","dute"
"8617","eu","*edun","dutela"
"8618","eu","*edun","duten"
"8619","eu","*edun","zutela"
"8620","eu","*edun","zuten"
"8621","eu","*edun","zutenean"
"8622","eu","*edun","zutenez"
"8623","eu","*edun","dut"
"8624","eu","*edun","nuen"
"8625","eu","*edun","duzu"
"8626","eu","*edun","badu"
"8627","eu","*edun","baitu"
"8628","eu","*edun","baitzuen"
"8629","eu","*edun","du"
"8630","eu","*edun","duela"
"8631","eu","*edun","duen"
"8632","eu","*edun","duenez"
"8633","eu","*edun","zuela"
"8634","eu","*edun","zuen"
"8635","eu","*edun","zuenean"
"8636","eu","*edun","zuenez"
"8637","eu","izan","zenetik"
"8638","eu","*edin","daitezke"
"8639","eu","*edin","daitezkeen"
"8640","eu","*ezan","dezake"
"8641","eu","*edin","daitekeela"
"8642","eu","*edin","dadin"
"8643","fa","توان","می‌توان"
"8644","fa","توان","نمی‌توان"
"8645","fa","هست","یم"
"8646","fa","هست","هستیم"
"8647","fa","است","نیستند"
"8648","fa","بود","بودند"
"8649","fa","هست","اند"
"8650","fa","هست","ند"
"8651","fa","هست","هستند"
"8652","fa","کرد","شده‌اند"
"8653","fa","هست","نیستم"
"8654","fa","بود","بودم"
"8655","fa","هست","م"
"8656","fa","هست","نیست"
"8657","fa","بود","بود"
"8658","fa","است","است"
"8659","fa","است","ست"
"8660","fa","هست","هست"
"8661","fi","olla","olevan"
"8662","fi","olla","olemaan"
"8663","fi","olla","olla"
"8664","fi","olla","olleet"
"8665","fi","olla","ollut"
"8666","fi","tulla","tullut"
"8667","fi","olla","onkin"
"8668","fi","olla","olikin"
"8669","fi","olla","onko"
"8670","fi","olla","olisi"
"8671","fi","pitää","pitäisi"
"8672","fi","voida","voisi"
"8673","fi","olla","o"
"8674","fi","olla","ole"
"8675","fi","voida","voi"
"8676","fi","olla","olisivat"
"8677","fi","olla","olemme"
"8678","fi","olla","olette"
"8679","fi","olla","oli"
"8680","fi","olla","on"
"8681","fi","olla","olivat"
"8682","fi","voida","voivat"
"8683","fi","olla","ovat"
"8684","fi","saattaa","saattaa"
"8685","fi","täytyä","täytyy"
"8686","fi","olla","olin"
"8687","fi","olla","olen"
"8688","fi","olla","olet"
"8689","fi","tulla","tuli"
"8690","fi","tulla","tulee"
"8691","fi","olla","ollaan"
"8692","fi","voida","voidaan"
"8693","fi","ei","ei"
"8694","fi","ei","eivät"
"8695","fi","ei","en"
"8696","fr","_","être"
"8697","fr","_","été"
"8698","fr","être","été"
"8699","fr","faire","fait"
"8700","fr","avoir","auraient"
"8701","fr","être","seraient"
"8702","fr","vouloir","voudrais"
"8703","fr","avoir","aurait"
"8704","fr","devoir","devrait"
"8705","fr","être","serait"
"8706","fr","avoir","avions"
"8707","fr","avoir","avons"
"8708","fr","être","sommes"
"8709","fr","avoir","avez"
"8710","fr","être","êtes"
"8711","fr","pouvoir","pouvez"
"8712","fr","être","seront"
"8713","fr","avoir","avaient"
"8714","fr","être","étaient"
"8715","fr","être","furent"
"8716","fr","_","sont"
"8717","fr","avoir","ont"
"8718","fr","être","sont"
"8719","fr","faire","font"
"8720","fr","pouvoir","peuvent"
"8721","fr","avoir","avais"
"8722","fr","avoir","ai"
"8723","fr","être","suis"
"8724","fr","avoir","aura"
"8725","fr","être","sera"
"8726","fr","_","était"
"8727","fr","avoir","avait"
"8728","fr","être","était"
"8729","fr","être","fut"
"8730","fr","faire","fit"
"8731","fr","_","est"
"8732","fr","avoir","a"
"8733","fr","devoir","doit"
"8734","fr","être","est"
"8735","fr","pouvoir","peut"
"8736","fr","avoir","aient"
"8737","fr","être","soient"
"8738","fr","avoir","ait"
"8739","fr","être","soit"
"8740","fr","avoir","ayant"
"8741","fr","être","étant"
"8742","fr","faire","faisant"
"8743","fr","avoir","avoir"
"8744","fr","être","être"
"8745","fr","faire","faire"
"8746","ga","is","is"
"8747","ga","is","b'"
"8748","ga","is","gurb"
"8749","ga","is","ba"
"8750","ga","is","nach"
"8751","ga","is","ní"
"8752","ga","is","gur"
"8753","gl","estar","está"
"8754","gl","estar","estaban"
"8755","gl","estar","están"
"8756","gl","estar","estar"
"8757","gl","estar","estea"
"8758","gl","ser","é"
"8759","gl","ser","era"
"8760","gl","ser","eran"
"8761","gl","ser","foi"
"8762","gl","ser","foron"
"8763","gl","ser","fose"
"8764","gl","ser","sendo"
"8765","gl","ser","ser"
"8766","gl","ser","será"
"8767","gl","ser","serán"
"8768","gl","ser","sería"
"8769","gl","ser","sexa"
"8770","gl","ser","sexan"
"8771","gl","ser","son"
"8772","gl","ir","vai"
"8773","gl","poder","pode"
"8774","got","sik","sik"
"8775","got","sik","sis"
"8776","he","יכול","יוכלו"
"8777","he","יכול","יכולה"
"8778","he","חייב","חייבת"
"8779","he","עלול","עלולה"
"8780","he","_","מאפשרת"
"8781","he","_","יכול"
"8782","he","חשוב","חשוב"
"8783","he","מוכן","מוכן"
"8784","he","ניתן","ניתן"
"8785","he","עלול","עלול"
"8786","he","צריך","צריך"
"8787","he","יכול","יוכל"
"8788","he","יכול","יכולים"
"8789","he","מוכן","מוכנים"
"8790","he","עלול","עלולים"
"8791","he","אמור","אמור"
"8792","he","חייב","חייב"
"8793","he","מסוגל","מסוגל"
"8794","he","עשוי","עשוי"
"8795","he","קשה","קשה"
"8796","he","אין","אין"
"8797","he","אפשר","אפשר"
"8798","he","ייתכן","ייתכן"
"8799","he","יש","יש"
"8800","hi","_","कर"
"8801","hi","_","जा"
"8802","hi","_","जाने"
"8803","hi","_","हो"
"8804","hi","कर","कर"
"8805","hi","चाहिए","चाहिए"
"8806","hi","चुक","चुका"
"8807","hi","जा","जा"
"8808","hi","दे","दे"
"8809","hi","पड़","पड़"
"8810","hi","पा","पा"
"8811","hi","हो","हो"
"8812","hi","_","सकती"
"8813","hi","_","हैं"
"8814","hi","_","है"
"8815","hi","जा","जाती"
"8816","hi","रह","रहती"
"8817","hi","सक","सकती"
"8818","hi","जा","जाता"
"8819","hi","_","सकते"
"8820","hi","_","सकता"
"8821","hi","_","जाता"
"8822","hi","_","हुए"
"8823","hi","_","होता"
"8824","hi","_","होगा"
"8825","hi","सक","सकते"
"8826","hi","जा","जाते"
"8827","hi","दे","देते"
"8828","hi","पा","पाता"
"8829","hi","रह","रहता"
"8830","hi","सक","सकता"
"8831","hi","हो","हुए"
"8832","hi","हो","होता"
"8833","hi","पड़","पड़ता"
"8834","hi","_","हूं"
"8835","hi","रह","रहा"
"8836","hi","_","गयी"
"8837","hi","_","थीं"
"8838","hi","_","थी"
"8839","hi","_","रही"
"8840","hi","चुक","चुकी"
"8841","hi","जा","गई"
"8842","hi","दे","दी"
"8843","hi","पा","पाई"
"8844","hi","रह","रही"
"8845","hi","रह","रहीं"
"8846","hi","हो","हुई"
"8847","hi","जा","गईं"
"8848","hi","जा","गयी"
"8849","hi","पड़","पड़ी"
"8850","hi","रख","रखी"
"8851","hi","लग","लगी"
"8852","hi","ले","ली"
"8853","hi","सक","सकी"
"8854","hi","जा","गया"
"8855","hi","लग","लगे"
"8856","hi","_","गए"
"8857","hi","_","थे"
"8858","hi","_","किया"
"8859","hi","_","गया"
"8860","hi","_","दिया"
"8861","hi","_","लिया"
"8862","hi","_","था"
"8863","hi","_","रहा"
"8864","hi","रह","रहे"
"8865","hi","चुक","चुके"
"8866","hi","जा","गए"
"8867","hi","जा","गये"
"8868","hi","दे","दिए"
"8869","hi","ले","लिए"
"8870","hi","सक","सके"
"8871","hi","सक","सकें"
"8872","hi","है","हैं"
"8873","hi","आ","आए"
"8874","hi","जा","जाने"
"8875","hi","पड़","पड़े"
"8876","hi","पा","पाए"
"8877","hi","गिरा","गिराया"
"8878","hi","जा","जाया"
"8879","hi","दे","दिया"
"8880","hi","पड","पड़ा"
"8881","hi","पड़","पड़ा"
"8882","hi","रख","रखा"
"8883","hi","लग","लगा"
"8884","hi","ले","लिया"
"8885","hi","सक","सका"
"8886","hi","हो","हुआ"
"8887","hi","जा","जाए"
"8888","hi","डाल","डाला"
"8889","hi","पा","पाया"
"8890","hi","_","रहे"
"8891","hi","जा","जाना"
"8892","hi","दे","देना"
"8893","hi","दे","देने"
"8894","hi","पा","पाने"
"8895","hi","रख","रखने"
"8896","hi","है","है"
"8897","hi","जा","जाएगी"
"8898","hi","था","थी"
"8899","hi","था","थीं"
"8900","hi","सक","सकेगी"
"8901","hi","हो","होगी"
"8902","hi","जा","जानी"
"8903","hi","रह","रहेंगे"
"8904","hi","सक","सकेंगे"
"8905","hi","हो","होंगे"
"8906","hi","था","थे"
"8907","hi","जा","जाएंगे"
"8908","hi","दे","देंगे"
"8909","hi","जा","जाएगा"
"8910","hi","दे","देगा"
"8911","hi","रह","रहेगा"
"8912","hi","सक","सकेगा"
"8913","hi","हो","होगा"
"8914","hi","था","था"
"8915","hi","है","हूं"
"8916","hi","दे","दें"
"8917","hi","जा","जाएं"
"8918","hr","biti","bile"
"8919","hr","biti","bila"
"8920","hr","biti","bili"
"8921","hr","biti","bio"
"8922","hr","biti","bilo"
"8923","hr","biti","bismo"
"8924","hr","biti","bi"
"8925","hr","biti","biste"
"8926","hr","biti","bih"
"8927","hr","biti","nismo"
"8928","hr","biti","smo"
"8929","hr","htjeti","ćemo"
"8930","hr","biti","ste"
"8931","hr","htjeti","ćete"
"8932","hr","biti","nisu"
"8933","hr","htjeti","neće"
"8934","hr","biti","biti"
"8935","hr","biti","budu"
"8936","hr","biti","su"
"8937","hr","htjeti","će"
"8938","hr","biti","nisam"
"8939","hr","biti","sam"
"8940","hr","htjeti","ću"
"8941","hr","biti","nije"
"8942","hr","biti","bude"
"8943","hr","biti","je"
"8944","hr","biti","jest"
"8945","hr","biti","bit"
"8946","hsb","być","buchu"
"8947","hsb","być","su"
"8948","hsb","być","bě"
"8949","hsb","być","bu"
"8950","hsb","być","je"
"8951","hu","lesz","lenne"
"8952","hu","volna","volna"
"8953","hu","van","voltak"
"8954","hu","van","volt"
"8955","hu","lesz","lesz"
"8956","id","_","adalah"
"8957","it","avere","avevano"
"8958","it","essere","erano"
"8959","it","potere","potevano"
"8960","it","avere","avevo"
"8961","it","essere","ero"
"8962","it","avere","aveva"
"8963","it","essere","era"
"8964","it","potere","poteva"
"8965","it","stare","stava"
"8966","it","volere","voleva"
"8967","it","essere","furono"
"8968","it","essere","fu"
"8969","it","essere","state"
"8970","it","essere","stata"
"8971","it","essere","stati"
"8972","it","essere","stato"
"8973","it","dovere","dovuto"
"8974","it","potere","potuto"
"8975","it","volere","voluto"
"8976","it","dovere","dovremmo"
"8977","it","avere","avrebbero"
"8978","it","dovere","dovrebbero"
"8979","it","essere","sarebbero"
"8980","it","potere","potrebbero"
"8981","it","volere","vorrei"
"8982","it","avere","avrebbe"
"8983","it","dovere","dovrebbe"
"8984","it","essere","sarebbe"
"8985","it","potere","potrebbe"
"8986","it","avere","abbiamo"
"8987","it","stare","stiamo"
"8988","it","volere","vogliamo"
"8989","it","dovere","devi"
"8990","it","dovere","dobbiamo"
"8991","it","essere","siamo"
"8992","it","potere","possiamo"
"8993","it","avere","avete"
"8994","it","essere","siete"
"8995","it","dovere","dovranno"
"8996","it","essere","saranno"
"8997","it","potere","potranno"
"8998","it","venire","venivano"
"8999","it","venire","vennero"
"9000","it","avere","hanno"
"9001","it","dovere","devono"
"9002","it","essere","è"
"9003","it","essere","sono"
"9004","it","potere","possono"
"9005","it","stare","stanno"
"9006","it","venire","vengono"
"9007","it","volere","vogliono"
"9008","it","avere","ho"
"9009","it","dovere","devo"
"9010","it","potere","posso"
"9011","it","stare","sto"
"9012","it","volere","voglio"
"9013","it","avere","hai"
"9014","it","essere","sei"
"9015","it","potere","puoi"
"9016","it","dovere","dovrà"
"9017","it","essere","sarà"
"9018","it","potere","potrà"
"9019","it","venire","verrà"
"9020","it","venire","venne"
"9021","it","andare","va"
"9022","it","avere","ha"
"9023","it","dovere","deve"
"9024","it","essere","e'"
"9025","it","essere","é"
"9026","it","potere","può"
"9027","it","stare","sta"
"9028","it","venire","viene"
"9029","it","volere","vuol"
"9030","it","volere","vuole"
"9031","it","essere","fossero"
"9032","it","avere","abbiano"
"9033","it","essere","siano"
"9034","it","potere","possano"
"9035","it","venire","vengano"
"9036","it","avere","abbia"
"9037","it","essere","sia"
"9038","it","potere","possa"
"9039","it","avere","avesse"
"9040","it","essere","fosse"
"9041","it","dovere","debba"
"9042","it","venire","venga"
"9043","it","essere","essendo"
"9044","it","avere","aver"
"9045","it","avere","avere"
"9046","it","dovere","dover"
"9047","it","essere","esser"
"9048","it","essere","essere"
"9049","it","potere","poter"
"9050","it","volere","voler"
"9051","ja","う","う"
"9052","ja","う","よう"
"9053","ja","た","た"
"9054","ja","た","だ"
"9055","ja","だ","の"
"9056","ja","だ","な"
"9057","ja","だ","だ"
"9058","ja","だ","に"
"9059","ja","だ","で"
"9060","ja","だ","でも"
"9061","ja","だ","です"
"9062","ja","だ","でし"
"9063","ja","だ","では"
"9064","ja","だ","だっ"
"9065","ja","だ","だろ"
"9066","ja","だ","でしょ"
"9067","ja","だ","であっ"
"9068","ja","だ","であり"
"9069","ja","だ","である"
"9070","ja","たら","たら"
"9071","ja","なら","なら"
"9072","ja","ある","ある"
"9073","ja","ある","あり"
"9074","ja","ある","あっ"
"9075","ja","ます","まし"
